NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;NUM_LINEA;NUM_CONCEPTE;BASE_CONCEPTE;TIP_TAXA_CONCEP;PREU_CONCEPTE;IMP_CONCEPTE;IVA_APLICAT_CONC;OBSER_CONCEPTE
1;AB;2025;234;4;CA5;15.0;P;10.0;1.5;10.0;IVA canon
1;AB;2025;234;5;CL1;16;M;0.4;6.4;0.0;Clavegueram tram 1
1;AB;2025;234;6;CL2;1;M;0.6;0.6;0.0;Clavegueram tram 2
1;AB;2025;234;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;235;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;235;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;235;3;CA6;1;M;2.4;2.4;0.0;Canon tram 3
1;AB;2025;235;4;CA5;15.0;P;10.0;1.5;10.0;IVA canon
1;AB;2025;235;5;CL1;16;M;0.4;6.4;0.0;Clavegueram tram 1
1;AB;2025;235;6;CL2;1;M;0.6;0.6;0.0;Clavegueram tram 2
1;AB;2025;235;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;236;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;236;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;236;3;CA5;12.6;P;10.0;1.26;10.0;IVA canon
1;AB;2025;236;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2025;236;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;237;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;237;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;237;3;CA5;12.6;P;10.0;1.26;10.0;IVA canon
1;AB;2025;237;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2025;237;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;238;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;238;2;CA2;4;M;1.2;4.8;0.0;Canon tram 2
1;AB;2025;238;3;CA5;10.2;P;10.0;1.02;10.0;IVA canon
1;AB;2025;238;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2025;238;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;239;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;239;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;239;3;CA5;12.6;P;10.0;1.26;10.0;IVA canon
1;AB;2025;239;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2025;239;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;240;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;240;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;240;3;CA5;12.6;P;10.0;1.26;10.0;IVA canon
1;AB;2025;240;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2025;240;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;241;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;241;2;CA2;4;M;1.2;4.8;0.0;Canon tram 2
1;AB;2025;241;3;CA5;10.2;P;10.0;1.02;10.0;IVA canon
1;AB;2025;241;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2025;241;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;156;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;156;2;CA2;3;M;1.2;3.6;0.0;Canon tram 2
1;AB;2026;156;3;CA5;9.0;P;10.0;0.9;10.0;IVA canon
1;AB;2026;156;4;CL1;12;M;0.4;4.8;0.0;Clavegueram tram 1
1;AB;2026;156;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;157;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;157;2;CA2;5;M;1.2;6.0;0.0;Canon tram 2
1;AB;2026;157;3;CA5;11.4;P;10.0;1.14;10.0;IVA canon
1;AB;2026;157;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2026;157;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;158;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;158;2;CA2;4;M;1.2;4.8;0.0;Canon tram 2
1;AB;2026;158;3;CA5;10.2;P;10.0;1.02;10.0;IVA canon
1;AB;2026;158;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2026;158;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;159;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;159;2;CA2;4;M;1.2;4.8;0.0;Canon tram 2
1;AB;2026;159;3;CA5;10.2;P;10.0;1.02;10.0;IVA canon
1;AB;2026;159;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2026;159;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;160;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;160;2;CA2;5;M;1.2;6.0;0.0;Canon tram 2
1;AB;2026;160;3;CA5;11.4;P;10.0;1.14;10.0;IVA canon
1;AB;2026;160;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2026;160;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;161;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;161;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;161;3;CA5;12.6;P;10.0;1.26;10.0;IVA canon
1;AB;2026;161;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2026;161;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;162;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;162;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;162;3;CA6;2;M;2.4;4.8;0.0;Canon tram 3
1;AB;2026;162;4;CA5;17.4;P;10.0;1.74;10.0;IVA canon
1;AB;2026;162;5;CL1;17;M;0.4;6.8;0.0;Clavegueram tram 1
1;AB;2026;162;6;CL2;2;M;0.6;1.2;0.0;Clavegueram tram 2
1;AB;2026;162;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;163;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;163;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;163;3;CA5;12.6;P;10.0;1.26;10.0;IVA canon
1;AB;2026;163;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2026;163;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;164;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;164;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;164;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;164;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;164;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;164;6;CL1;75;M;0.4;30.0;0.0;Clavegueram tram 1
1;AB;2026;164;7;CL2;60;M;0.6;36.0;0.0;Clavegueram tram 2
1;AB;2026;164;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;165;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;165;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;165;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;165;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;165;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;165;6;CL1;81;M;0.4;32.4;0.0;Clavegueram tram 1
1;AB;2026;165;7;CL2;66;M;0.6;39.6;0.0;Clavegueram tram 2
1;AB;2026;165;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;166;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;166;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;166;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;166;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;166;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;166;6;CL1;80;M;0.4;32.0;0.0;Clavegueram tram 1
1;AB;2026;166;7;CL2;65;M;0.6;39.0;0.0;Clavegueram tram 2
1;AB;2026;166;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;167;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;167;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;167;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;167;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;167;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;167;6;CL1;65;M;0.4;26.0;0.0;Clavegueram tram 1
1;AB;2026;167;7;CL2;50;M;0.6;30.0;0.0;Clavegueram tram 2
1;AB;2026;167;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;168;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;168;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;168;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;168;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;168;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;168;6;CL1;74;M;0.4;29.6;0.0;Clavegueram tram 1
1;AB;2026;168;7;CL2;59;M;0.6;35.4;0.0;Clavegueram tram 2
1;AB;2026;168;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;169;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;169;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;169;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;169;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;169;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;169;6;CL1;89;M;0.4;35.6;0.0;Clavegueram tram 1
1;AB;2026;169;7;CL2;74;M;0.6;44.4;0.0;Clavegueram tram 2
1;AB;2026;169;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;170;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;170;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;170;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;170;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;170;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;170;6;CL1;86;M;0.4;34.4;0.0;Clavegueram tram 1
1;AB;2026;170;7;CL2;71;M;0.6;42.6;0.0;Clavegueram tram 2
1;AB;2026;170;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;171;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;171;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;171;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;171;4;CA7;12;M;4.0;48.0;0.0;Canon tram 4
1;AB;2026;171;5;CA5;67.8;P;10.0;6.78;10.0;IVA canon
1;AB;2026;171;6;CL1;85;M;0.4;34.0;0.0;Clavegueram tram 1
1;AB;2026;171;7;CL2;70;M;0.6;42.0;0.0;Clavegueram tram 2
1;AB;2026;171;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;23;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;23;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2020;23;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2020;23;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2020;23;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;24;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;24;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2020;24;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2020;24;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2020;24;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;25;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;25;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2020;25;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2020;25;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2020;25;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;26;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;26;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2020;26;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2020;26;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2020;26;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;27;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;27;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2020;27;3;CA6;1;M;2.0;2.0;0.0;Canon tram 3
1;AB;2020;27;4;CA5;12.5;P;10.0;1.25;10.0;IVA canon
1;AB;2020;27;5;CL1;16;M;0.4;6.4;0.0;Clavegueram tram 1
1;AB;2020;27;6;CL2;1;M;0.6;0.6;0.0;Clavegueram tram 2
1;AB;2020;27;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;28;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;28;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2020;28;3;CA6;1;M;2.0;2.0;0.0;Canon tram 3
1;AB;2020;28;4;CA5;12.5;P;10.0;1.25;10.0;IVA canon
1;AB;2020;28;5;CL1;16;M;0.4;6.4;0.0;Clavegueram tram 1
1;AB;2020;28;6;CL2;1;M;0.6;0.6;0.0;Clavegueram tram 2
1;AB;2020;28;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;29;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;29;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2020;29;3;CA6;2;M;2.0;4.0;0.0;Canon tram 3
1;AB;2020;29;4;CA5;14.5;P;10.0;1.45;10.0;IVA canon
1;AB;2020;29;5;CL1;17;M;0.4;6.8;0.0;Clavegueram tram 1
1;AB;2020;29;6;CL2;2;M;0.6;1.2;0.0;Clavegueram tram 2
1;AB;2020;29;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;30;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;30;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2020;30;3;CA6;1;M;2.0;2.0;0.0;Canon tram 3
1;AB;2020;30;4;CA5;12.5;P;10.0;1.25;10.0;IVA canon
1;AB;2020;30;5;CL1;16;M;0.4;6.4;0.0;Clavegueram tram 1
1;AB;2020;30;6;CL2;1;M;0.6;0.6;0.0;Clavegueram tram 2
1;AB;2020;30;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;31;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;31;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2020;31;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2020;31;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2020;31;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;32;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;32;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2020;32;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2020;32;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2020;32;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2020;33;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2020;33;2;CA2;3;M;1.0;3.0;0.0;Canon tram 2
1;AB;2020;33;3;CA5;7.5;P;10.0;0.75;10.0;IVA canon
1;AB;2020;33;4;CL1;12;M;0.4;4.8;0.0;Clavegueram tram 1
1;AB;2020;33;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;66;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;66;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2021;66;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2021;66;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2021;66;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;67;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;67;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2021;67;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2021;67;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2021;67;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;68;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;68;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2021;68;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2021;68;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2021;68;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;69;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;69;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2021;69;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2021;69;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2021;69;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;70;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;70;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2021;70;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2021;70;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2021;70;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;71;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;71;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2021;71;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2021;71;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2021;71;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;72;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;72;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2021;72;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2021;72;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2021;72;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;73;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;73;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2021;73;3;CA6;1;M;2.0;2.0;0.0;Canon tram 3
1;AB;2021;73;4;CA5;12.5;P;10.0;1.25;10.0;IVA canon
1;AB;2021;73;5;CL1;16;M;0.4;6.4;0.0;Clavegueram tram 1
1;AB;2021;73;6;CL2;1;M;0.6;0.6;0.0;Clavegueram tram 2
1;AB;2021;73;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;74;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;74;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2021;74;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2021;74;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2021;74;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;75;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;75;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2021;75;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2021;75;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2021;75;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;76;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;76;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2021;76;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2021;76;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2021;76;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2021;77;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2021;77;2;CA2;3;M;1.0;3.0;0.0;Canon tram 2
1;AB;2021;77;3;CA5;7.5;P;10.0;0.75;10.0;IVA canon
1;AB;2021;77;4;CL1;12;M;0.4;4.8;0.0;Clavegueram tram 1
1;AB;2021;77;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;110;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;110;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2022;110;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2022;110;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2022;110;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;111;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;111;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2022;111;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2022;111;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2022;111;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;112;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;112;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2022;112;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2022;112;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2022;112;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;113;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;113;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;113;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2022;113;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2022;113;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;114;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;114;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;114;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2022;114;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2022;114;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;115;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;115;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;115;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2022;115;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2022;115;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;116;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;116;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2022;116;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2022;116;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2022;116;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;117;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;117;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2022;117;3;CA6;2;M;2.0;4.0;0.0;Canon tram 3
1;AB;2022;117;4;CA5;14.5;P;10.0;1.45;10.0;IVA canon
1;AB;2022;117;5;CL1;17;M;0.4;6.8;0.0;Clavegueram tram 1
1;AB;2022;117;6;CL2;2;M;0.6;1.2;0.0;Clavegueram tram 2
1;AB;2022;117;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;118;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;118;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2022;118;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2022;118;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2022;118;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;119;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;119;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2022;119;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2022;119;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2022;119;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;120;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;120;2;CA2;4;M;1.0;4.0;0.0;Canon tram 2
1;AB;2022;120;3;CA5;8.5;P;10.0;0.85;10.0;IVA canon
1;AB;2022;120;4;CL1;13;M;0.4;5.2;0.0;Clavegueram tram 1
1;AB;2022;120;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2022;121;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2022;121;2;CA2;5;M;1.0;5.0;0.0;Canon tram 2
1;AB;2022;121;3;CA5;9.5;P;10.0;0.95;10.0;IVA canon
1;AB;2022;121;4;CL1;14;M;0.4;5.6;0.0;Clavegueram tram 1
1;AB;2022;121;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;155;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
1;AB;2023;155;2;CA2;6;M;1.0;6.0;0.0;Canon tram 2
1;AB;2023;155;3;CA5;10.5;P;10.0;1.05;10.0;IVA canon
1;AB;2023;155;4;CL1;15;M;0.4;6.0;0.0;Clavegueram tram 1
1;AB;2023;155;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;156;1;CA1;9;M;0.5;4.5;0.0;Canon tram 1
